flight,glide,15,train
flight,flyover,15,train
acrobatics,tailspin,15,train
glide,hang_gliding,15,train
glide,parasailing,15,train
impropriety,indecency,16,train
impropriety,indecorum,16,train
impropriety,indelicacy,16,train
impropriety,inappropriateness,16,train
impropriety,incorrectness,16,train
indecency,immodesty,16,train
indecency,obscenity,16,train
indecency,outrageousness,16,train
obscenity,smuttiness,16,train
indecorum,unbecomingness,16,train
indecorum,unseemliness,16,train
indelicacy,gaminess,16,train
incorrectness,political_incorrectness,16,train
education,elementary_education,17,train
education,continuing_education,17,train
education,coeducation,17,train
education,course,17,train
education,team_teaching,17,train
education,work-study_program,17,train
education,higher_education,17,train
education,secondary_education,17,train
education,extracurricular_activity,17,train
education,extension,17,train
course,orientation_course,17,train
course,course_of_lectures,17,train
course,propaedeutic,17,train
course,shop_class,17,train
course,home_study,17,train
course,childbirth-preparation_class,17,train
course,seminar,17,train
course,refresher_course,17,train
course,adult_education,17,train
course,directed_study,17,train
course,extension_course,17,train
course,correspondence_course,17,train
course,elective_course,17,train
course,required_course,17,train
course,workshop,17,train
course,industrial_arts,17,train
course,art_class,17,train
art_class,life_class,17,train
extracurricular_activity,dramatics,17,train
extracurricular_activity,athletics,17,train
disorder,rowdiness,18,train
disorder,confusion,18,train
disorder,discord,18,train
disorder,rioting,18,train
disorder,instability,18,train
disorder,disturbance,18,train
disorder,anarchy,18,train
disorder,turbulence,18,train
confusion,hugger-mugger,18,train
confusion,bluster,18,train
confusion,schemozzle,18,train
confusion,chaos,18,train
confusion,demoralization,18,train
chaos,balagan,18,train
disturbance,tumult,18,train
disturbance,storm_center,18,train
disturbance,stir,18,train
disturbance,earthquake,18,train
disturbance,convulsion,18,train
disturbance,storm,18,train
disturbance,incident,18,train
tumult,combustion,18,train
anarchy,nihilism,18,train
turbulence,violence,18,train
turbulence,roller_coaster,18,train
turbulence,agitation,18,train
violence,rage,18,train
brace,crosspiece,19,train
brace,strut,19,train
brace,guy,19,train
brace,tie,19,train
brace,stringer,19,train
brace,stay,19,train
brace,gusset,19,train
crosspiece,transom,19,train
crosspiece,rung,19,train
crosspiece,crossbar,19,train
crosspiece,rundle,19,train
crosspiece,thwart,19,train
stay,backstay,19,train
stay,forestay,19,train
forestay,mainstay,19,train
uropathy,kidney_disease,20,train
kidney_disease,polycystic_kidney_disease,20,train
kidney_disease,renal_insufficiency,20,train
kidney_disease,renal_failure,20,train
kidney_disease,polyuria,20,train
kidney_disease,nephritis,20,train
kidney_disease,nephrosclerosis,20,train
renal_failure,acute_renal_failure,20,train
renal_failure,chronic_renal_failure,20,train
nephritis,glomerulonephritis,20,train
leather,patent_leather,21,train
leather,grain,21,train
leather,mocha,21,train
leather,glove_leather,21,train
leather,piece_of_leather,21,train
leather,ooze_leather,21,train
leather,deerskin,21,train
leather,cordovan,21,train
leather,roan,21,train
leather,chamois,21,train
leather,cowhide,21,train
leather,buff,21,train
leather,white_leather,21,train
leather,pigskin,21,train
leather,horsehide,21,train
leather,suede,21,train
leather,buckskin,21,train
leather,Russia_leather,21,train
leather,sheepskin,21,train
leather,morocco,21,train
leather,doeskin,21,train
leather,kid,21,train
leather,alligator,21,train
leather,shoe_leather,21,train
leather,crushed_leather,21,train
leather,calf,21,train
piece_of_leather,saddle,21,train
piece_of_leather,vamp,21,train
piece_of_leather,quarter,21,train
piece_of_leather,upper,21,train
piece_of_leather,counter,21,train
upper,toe_box,21,train
chamois,wash_leather,21,train
sheepskin,Golden_Fleece,21,train
morocco,Levant,21,train
calf,box_calf,21,train
question,problem,22,train
question,question_of_law,22,train
question,question_of_fact,22,train
problem,Gordian_knot,22,train
problem,pons_asinorum,22,train
problem,homework_problem,22,train
problem,poser,22,train
problem,riddle,22,train
problem,case,22,train
problem,koan,22,train
problem,rebus,22,train
problem,puzzle,22,train
puzzle,word_square,22,train
puzzle,sudoku,22,train
experience,augury,23,train
experience,vision,23,train
experience,flash,23,train
experience,trip,23,train
experience,appalling,23,train
experience,time,23,train
experience,near-death_experience,23,train
experience,good_time,23,train
experience,out-of-body_experience,23,train
experience,taste,23,train
experience,ordeal,23,train
experience,loss,23,train
augury,omen,23,train
augury,war_cloud,23,train
omen,death_knell,23,train
omen,auspice,23,train
omen,foreboding,23,train
New_World_monkey,squirrel_monkey,24,train
New_World_monkey,howler_monkey,24,train
New_World_monkey,titi,24,train
New_World_monkey,uakari,24,train
New_World_monkey,capuchin,24,train
New_World_monkey,woolly_monkey,24,train
New_World_monkey,marmoset,24,train
New_World_monkey,spider_monkey,24,train
New_World_monkey,saki,24,train
New_World_monkey,douroucouli,24,train
marmoset,tamarin,24,train
marmoset,pygmy_marmoset,24,train
marmoset,true_marmoset,24,train
tamarin,silky_tamarin,24,train
tamarin,pinche,24,train
living_quarters,forecastle,25,train
living_quarters,harem,25,train
living_quarters,diggings,25,train
living_quarters,accommodation,25,train
living_quarters,dormitory,25,train
living_quarters,military_quarters,25,train
accommodation,steerage,25,train
accommodation,tourist_class,25,train
accommodation,lodging_house,25,train
accommodation,first_class,25,train
accommodation,cabin_class,25,train
accommodation,stabling,25,train
lodging_house,flophouse,25,train
dormitory,hall_of_residence,25,train
military_quarters,barrack,25,train
military_quarters,camp,25,train
military_quarters,wardroom,25,train
military_quarters,gun_room,25,train
barrack,casern,25,train
camp,laager,25,train
camp,hutment,25,train
camp,boot_camp,25,train
summary,line_score,26,train
summary,sketch,26,train
summary,outline,26,train
summary,curriculum_vitae,26,train
summary,compendium,26,train
summary,roundup,26,train
summary,overview,26,train
summary,argument,26,train
summary,summation,26,train
summary,conspectus,26,train
summary,capitulation,26,train
summary,condensation,26,train
outline,epitome,26,train
outline,apercu,26,train
outline,brief,26,train
capitulation,recapitulation,26,train
recapitulation,epanodos,26,train
hostility,resentment,27,train
hostility,belligerence,27,train
hostility,animosity,27,train
hostility,antagonism,27,train
hostility,aggression,27,train
hostility,class_feeling,27,train
resentment,heartburning,27,train
resentment,envy,27,train
resentment,grudge,27,train
resentment,sulkiness,27,train
envy,covetousness,27,train
envy,penis_envy,27,train
envy,jealousy,27,train
belligerence,warpath,27,train
agglomeration,ball,28,train
agglomeration,bunch,28,train
ball,clew,28,train
ball,clot,28,train
ball,gob,28,train
clot,embolus,28,train
clot,thrombus,28,train
bunch,Omega_Centauri,28,train
bunch,Pleiades,28,train
bunch,knot,28,train
bunch,Northern_Cross,28,train
bunch,swad,28,train
bunch,tuft,28,train
tuft,witches'_broom,28,train
tuft,coma,28,train
tuft,wisp,28,train
stupidity,folly,29,train
stupidity,dullness,29,train
stupidity,denseness,29,train
stupidity,vacuousness,29,train
stupidity,retardation,29,train
dullness,oscitancy,29,train
retardation,idiocy,29,train
retardation,abnormality,29,train
retardation,moronity,29,train
retardation,imbecility,29,train
abnormality,feeblemindedness,29,train
dramatic_composition,play,30,train
dramatic_composition,script,30,train
dramatic_composition,scene,30,train
dramatic_composition,act,30,train
play,Grand_Guignol,30,train
play,mystery_play,30,train
play,Passion_play,30,train
play,satyr_play,30,train
play,theater_of_the_absurd,30,train
play,miracle_play,30,train
play,morality_play,30,train
play,playlet,30,train
script,screenplay,30,train
script,scenario,30,train
script,libretto,30,train
script,shooting_script,30,train
script,dialogue,30,train
script,promptbook,30,train
script,continuity,30,train
dialogue,duologue,30,train
supervisor,proctor,31,train
supervisor,taskmaster,31,train
supervisor,trail_boss,31,train
supervisor,den_mother,31,train
supervisor,forewoman,31,train
supervisor,overseer,31,train
supervisor,bell_captain,31,train
supervisor,stage_manager,31,train
supervisor,foreman,31,train
supervisor,oyabun,31,train
supervisor,director,31,train
supervisor,research_director,31,train
supervisor,counselor,31,train
supervisor,system_administrator,31,train
proctor,invigilator,31,train
taskmaster,slave_driver,31,train
taskmaster,taskmistress,31,train
overseer,ramrod,31,train
overseer,school_superintendent,31,train
foreman,straw_boss,31,train
foreman,baas,31,train
foreman,ganger,31,train
director,Kazan,31,train
director,Granville-Barker,31,train
director,stage_director,31,train
director,Stanislavsky,31,train
stage_director,art_director,31,train
restraint,bridle,32,train
restraint,restriction,32,train
restraint,suppression,32,train
restraint,collar,32,train
restraint,containment,32,train
restraint,confinement,32,train
restraint,restraint_of_trade,32,train
restraint,immobilization,32,train
restraint,damper,32,train
restriction,stipulation,32,train
restriction,constraint,32,train
restriction,classification,32,train
restriction,circumscription,32,train
constraint,swaddling_clothes,32,train
containment,ring_containment,32,train
confinement,house_arrest,32,train
confinement,imprisonment,32,train
confinement,commitment,32,train
imprisonment,lockdown,32,train
imprisonment,custody,32,train
imprisonment,false_imprisonment,32,train
feather,marabou,33,train
feather,contour_feather,33,train
feather,aftershaft,33,train
feather,hackle,33,train
feather,bastard_wing,33,train
feather,down,33,train
feather,scapular,33,train
feather,flight_feather,33,train
hackle,saddle_hackle,33,train
down,goose_down,33,train
down,plumule,33,train
down,duck_down,33,train
down,swan's_down,33,train
duck_down,eiderdown,33,train
flight_feather,primary,33,train
flight_feather,tail_feather,33,train
tail_feather,sickle_feather,33,train
white_goods,washer,34,train
white_goods,clothes_dryer,34,train
white_goods,refrigerator,34,train
white_goods,electric_range,34,train
white_goods,dishwasher,34,train
clothes_dryer,tumble-dryer,34,train
clothes_dryer,wringer,34,train
clothes_dryer,spin_dryer,34,train
clothes_dryer,mangle,34,train
refrigerator,electric_refrigerator,34,train
refrigerator,cooler,34,train
electric_refrigerator,deep-freeze,34,train
electric_refrigerator,ice_machine,34,train
fresh_bean,shell_bean,35,train
fresh_bean,wax_bean,35,train
fresh_bean,green_bean,35,train
shell_bean,lima_bean,35,train
shell_bean,green_soybean,35,train
shell_bean,sieva_bean,35,train
shell_bean,fava_bean,35,train
lima_bean,Fordhooks,35,train
green_bean,haricot_vert,35,train
green_bean,snap_bean,35,train
green_bean,string_bean,35,train
green_bean,Kentucky_wonder,35,train
green_bean,scarlet_runner,35,train
success,winning,36,train
success,passing,36,train
success,seduction,36,train
success,bell_ringer,36,train
success,conquest,36,train
success,flying_colors,36,train
success,hit,36,train
success,coup,36,train
success,solution,36,train
success,score,36,train
success,overturn,36,train
seduction,sexual_conquest,36,train
sexual_conquest,cuckoldry,36,train
hit,blockbuster,36,train
hit,sleeper,36,train
score,strike,36,train
score,spare,36,train
score,goal,36,train
score,conversion,36,train
score,equalizer,36,train
score,field_goal,36,train
score,basket,36,train
score,run,36,train
score,bull's_eye,36,train
score,open_frame,36,train
score,touchdown,36,train
score,break,36,train
score,safety,36,train
score,hat_trick,36,train
goal,own_goal,36,train
conversion,point_after,36,train
run,earned_run,36,train
run,run_batted_in,36,train
run,unearned_run,36,train
bedroom_furniture,bed,37,train
bed,plank-bed,37,train
bed,Murphy_bed,37,train
bed,single_bed,37,train
bed,berth,37,train
bed,four-poster,37,train
bed,trundle_bed,37,train
bed,platform_bed,37,train
bed,deathbed,37,train
bed,built-in_bed,37,train
bed,twin_bed,37,train
bed,marriage_bed,37,train
bed,hammock,37,train
bed,double_bed,37,train
bed,sleigh_bed,37,train
bed,cot,37,train
bed,bunk,37,train
bed,sickbed,37,train
bed,water_bed,37,train
bed,bunk_bed,37,train
bed,couch,37,train
single_bed,hospital_bed,37,train
berth,lower_berth,37,train
berth,upper_berth,37,train
religious,votary,38,train
religious,Jesuit,38,train
religious,Benedictine,38,train
religious,superior,38,train
religious,Merton,38,train
religious,nun,38,train
religious,eremite,38,train
religious,cenobite,38,train
religious,friar,38,train
religious,monk,38,train
superior,abbot,38,train
superior,prior,38,train
superior,abbess,38,train
abbot,abbe,38,train
abbess,mother,38,train
abbess,Bridget,38,train
abbess,Heloise,38,train
nun,Sister,38,train
nun,Teresa,38,train
eremite,anchorite,38,train
friar,Carmelite,38,train
friar,Dominican,38,train
friar,Augustinian,38,train
friar,Franciscan,38,train
Dominican,Savonarola,38,train
Augustinian,Austin_Friar,38,train
monk,Benedict,38,train
monk,Mendel,38,train
monk,Trappist,38,train
monk,Bacon,38,train
monk,Brother,38,train
monk,Carthusian,38,train
monk,Pelagius,38,train
position,vantage,39,train
position,front,39,train
position,stand,39,train
position,setting,39,train
position,back,39,train
position,left,39,train
position,pride_of_place,39,train
position,right,39,train
position,polls,39,train
position,post,39,train
position,landmark,39,train
position,station,39,train
position,lead,39,train
position,pitch,39,train
position,anomaly,39,train
position,pole_position,39,train
position,site,39,train
position,juxtaposition,39,train
position,wing,39,train
position,half-mast,39,train
position,lie,39,train
vantage,vantage_point,39,train
stand,cabstand,39,train
left,stage_left,39,train
right,stage_right,39,train
post,lookout,39,train
post,bridgehead,39,train
post,outstation,39,train
lookout,meteorological_observation_post,39,train
site,close_quarters,39,train
site,active_site,39,train
site,restriction_site,39,train
site,antigenic_determinant,39,train
site,locus_of_infection,39,train
site,locus,39,train
polysaccharide,heparin,40,train
polysaccharide,cellulose,40,train
polysaccharide,chitin,40,train
polysaccharide,inulin,40,train
polysaccharide,dextrin,40,train
polysaccharide,starch,40,train
polysaccharide,mucopolysaccharide,40,train
polysaccharide,glycogen,40,train
cellulose,diethylaminoethyl_cellulose,40,train
cellulose,pectin,40,train
cellulose,pulp,40,train
cellulose,carboxymethyl_cellulose,40,train
pulp,wood_pulp,40,train
pulp,bagasse,40,train
starch,arrowroot,40,train
starch,cassava,40,train
starch,cornstarch,40,train
starch,sago,40,train
starch,amyloid,40,train
starch,Otaheite_arrowroot,40,train
starch,arum,40,train
sago,pearl_sago,40,train
mucopolysaccharide,hyaluronic_acid,40,train
leporid,hare,41,train
leporid,rabbit,41,train
hare,European_hare,41,train
hare,jackrabbit,41,train
hare,leveret,41,train
hare,snowshoe_hare,41,train
hare,polar_hare,41,train
jackrabbit,blacktail_jackrabbit,41,train
jackrabbit,white-tailed_jackrabbit,41,train
rabbit,wood_rabbit,41,train
rabbit,Angora,41,train
rabbit,lapin,41,train
rabbit,European_rabbit,41,train
rabbit,rabbit_ears,41,train
rabbit,bunny,41,train
rabbit,Belgian_hare,41,train
wood_rabbit,swamp_rabbit,41,train
wood_rabbit,marsh_hare,41,train
wood_rabbit,eastern_cottontail,41,train
flap,codpiece,42,train
flap,pocket_flap,42,train
flap,lap,42,train
flap,tent-fly,42,train
flap,earflap,42,train
flap,jag,42,train
flap,coattail,42,train
flap,tongue,42,train
flap,barndoor,42,train
lap,cuff,42,train
lap,lappet,42,train
lap,lapel,42,train
cuff,trouser_cuff,42,train
lapel,revers,42,train
uniform,military_uniform,43,train
uniform,jump_suit,43,train
uniform,livery,43,train
military_uniform,dress_uniform,43,train
military_uniform,regimentals,43,train
military_uniform,olive_drab,43,train
military_uniform,fatigues,43,train
military_uniform,battle_dress,43,train
military_uniform,khakis,43,train
military_uniform,full-dress_uniform,43,train
dress_uniform,dress_blues,43,train
philosophical_doctrine,traditionalism,44,train
philosophical_doctrine,probabilism,44,train
philosophical_doctrine,Aristotelianism,44,train
philosophical_doctrine,nominalism,44,train
philosophical_doctrine,empiricism,44,train
philosophical_doctrine,intuitionism,44,train
philosophical_doctrine,existentialism,44,train
philosophical_doctrine,Platonism,44,train
philosophical_doctrine,operationalism,44,train
philosophical_doctrine,Taoism,44,train
philosophical_doctrine,conceptualism,44,train
philosophical_doctrine,Neoplatonism,44,train
philosophical_doctrine,pragmatism,44,train
philosophical_doctrine,subjectivism,44,train
philosophical_doctrine,realism,44,train
philosophical_doctrine,determinism,44,train
philosophical_doctrine,teleology,44,train
philosophical_doctrine,relativism,44,train
philosophical_doctrine,hereditarianism,44,train
philosophical_doctrine,Scholasticism,44,train
philosophical_doctrine,sensualism,44,train
philosophical_doctrine,aesthetic,44,train
philosophical_doctrine,solipsism,44,train
philosophical_doctrine,rationalism,44,train
philosophical_doctrine,environmentalism,44,train
philosophical_doctrine,mentalism,44,train
philosophical_doctrine,naturalism,44,train
philosophical_doctrine,materialism,44,train
philosophical_doctrine,deconstruction,44,train
philosophical_doctrine,Confucianism,44,train
philosophical_doctrine,Stoicism,44,train
philosophical_doctrine,logicism,44,train
philosophical_doctrine,nativism,44,train
philosophical_doctrine,semiotics,44,train
philosophical_doctrine,formalism,44,train
philosophical_doctrine,idealism,44,train
philosophical_doctrine,mechanism,44,train
philosophical_doctrine,vitalism,44,train
empiricism,British_empiricism,44,train
empiricism,positivism,44,train
empiricism,experimentalism,44,train
positivism,Comtism,44,train
pragmatism,instrumentalism,44,train
determinism,fatalism,44,train
materialism,dialectical_materialism,44,train
irregularity,randomness,45,train
irregularity,fluctuation,45,train
irregularity,unsteadiness,45,train
irregularity,inhomogeneity,45,train
irregularity,intermittence,45,train
irregularity,unevenness,45,train
irregularity,fitfulness,45,train
randomness,ergodicity,45,train
fluctuation,scintillation,45,train
unsteadiness,instability,45,train
instability,shakiness,45,train
unevenness,jaggedness,45,train
unevenness,waviness,45,train
unevenness,rockiness,45,train
unevenness,patchiness,45,train
unevenness,ruggedness,45,train
ruggedness,hilliness,45,train
fitfulness,spasticity,45,train
police_work,roundup,46,train
police_work,forensics,46,train
police_work,surveillance,46,train
police_work,detection,46,train
surveillance,watch,46,train
surveillance,stakeout,46,train
surveillance,surveillance_of_disease,46,train
surveillance,electronic_surveillance,46,train
watch,spying,46,train
watch,listening_watch,46,train
selfish_person,hog,47,train
selfish_person,dog_in_the_manger,47,train
selfish_person,narcissist,47,train
selfish_person,monopolist,47,train
selfish_person,exploiter,47,train
selfish_person,egocentric,47,train
selfish_person,opportunist,47,train
opportunist,backscratcher,47,train
opportunist,bottom_feeder,47,train
opportunist,timeserver,47,train
opportunist,carpetbagger,47,train
opportunist,hustler,47,train
hustler,wire-puller,47,train
warbler,Old_World_warbler,48,train
warbler,kinglet,48,train
warbler,lesser_whitethroat,48,train
warbler,New_World_warbler,48,train
warbler,gnatcatcher,48,train
warbler,greater_whitethroat,48,train
Old_World_warbler,wren_warbler,48,train
Old_World_warbler,sedge_warbler,48,train
Old_World_warbler,wood_warbler,48,train
Old_World_warbler,blackcap,48,train
Old_World_warbler,tailorbird,48,train
kinglet,gold-crowned_kinglet,48,train
kinglet,goldcrest,48,train
kinglet,ruby-crowned_kinglet,48,train
New_World_warbler,New_World_chat,48,train
New_World_warbler,blackpoll,48,train
New_World_warbler,myrtle_warbler,48,train
New_World_warbler,yellowthroat,48,train
New_World_warbler,Audubon's_warbler,48,train
New_World_warbler,water_thrush,48,train
New_World_warbler,parula_warbler,48,train
New_World_warbler,ovenbird,48,train
New_World_warbler,yellow_warbler,48,train
New_World_warbler,Wilson's_warbler,48,train
New_World_warbler,flycatching_warbler,48,train
New_World_warbler,Cape_May_warbler,48,train
New_World_warbler,Blackburn,48,train
New_World_chat,yellow-breasted_chat,48,train
yellowthroat,common_yellowthroat,48,train
flycatching_warbler,American_redstart,48,train
apple,crab_apple,49,train
apple,cooking_apple,49,train
apple,eating_apple,49,train
cooking_apple,Lane's_Prince_Albert,49,train
cooking_apple,Bramley's_Seedling,49,train
