parent,child,group,flag,predict,pred_flag
Probabilistic inference problems,Kalman filters and hidden Markov models,10002950_2,False,0.3475261628627777,False
Probabilistic inference problems,Bootstrapping,10002950_2,False,0.2072083055973053,False
Probabilistic inference problems,Jackknifing,10002950_2,False,0.1908603012561798,False
Probabilistic inference problems,Random number generation,10002950_2,False,0.2504594326019287,False
Probabilistic inference problems,Probabilistic algorithms,10002950_2,False,0.37334832549095154,False
Probabilistic inference problems,Queueing theory,10002950_2,False,0.12435148656368256,False
Probabilistic inference problems,Contingency table analysis,10002950_2,False,0.16944466531276703,False
Probabilistic inference problems,Robust regression,10002950_2,False,0.29757174849510193,False
Probabilistic inference problems,Time series analysis,10002950_2,False,0.1730244755744934,False
Probabilistic inference problems,Survival analysis,10002950_2,False,0.14356127381324768,False
Probabilistic inference problems,Renewal theory,10002950_2,False,0.11943606287240982,False
Probabilistic inference problems,Dimensionality reduction,10002950_2,False,0.28323689103126526,False
Probabilistic inference problems,Cluster analysis,10002950_2,False,0.14774616062641144,False
Probabilistic inference problems,Statistical graphics,10002950_2,False,0.16215106844902039,False
Probabilistic inference problems,Exploratory data analysis,10002950_2,False,0.15546104311943054,False
Probabilistic inference problems,Markov processes,10002950_2,False,0.21821020543575287,False
Probabilistic inference problems,Nonparametric statistics,10002950_2,False,0.23319818079471588,False
Probabilistic inference problems,Distribution functions,10002950_2,False,0.3101687729358673,False
Probabilistic inference problems,Multivariate statistics,10002950_2,False,0.2099066823720932,False
Density estimation,Probability and statistics,10002950_2,False,0.09464553743600845,False
Density estimation,Probabilistic representations,10002950_2,False,0.11369310319423676,False
Density estimation,Nonparametric representations,10002950_2,False,0.06053787097334862,False
Density estimation,Probabilistic inference problems,10002950_2,False,0.052565980702638626,False
Density estimation,Probabilistic reasoning algorithms,10002950_2,False,0.04317912831902504,False
Density estimation,Markov-chain Monte Carlo methods,10002950_2,False,0.07471059262752533,False
Density estimation,Resampling methods,10002950_2,False,0.1479066163301468,False
Density estimation,Statistical paradigms,10002950_2,False,0.06667385250329971,False
Density estimation,Regression analysis,10002950_2,False,0.12800627946853638,False
Density estimation,Stochastic processes,10002950_2,False,0.11159063130617142,False
Density estimation,Bayesian networks,10002950_2,False,0.06464925408363342,False
Density estimation,Markov networks,10002950_2,False,0.06713417172431946,False
Density estimation,Factor graphs,10002950_2,False,0.11686637997627258,False
Density estimation,Decision diagrams,10002950_2,False,0.058726124465465546,False
Density estimation,Equational models,10002950_2,False,0.09672112762928009,False
Density estimation,Causal networks,10002950_2,False,0.056324947625398636,False
Density estimation,Stochastic differential equations,10002950_2,False,0.11323850601911545,False
Density estimation,Kernel density estimators,10002950_2,False,0.6645940542221069,True
Density estimation,Spline models,10002950_2,False,0.13562330603599548,False
Density estimation,Bayesian nonparametric models,10002950_2,False,0.05535955727100372,False
Density estimation,Maximum likelihood estimation,10002950_2,False,0.44203826785087585,False
Density estimation,Bayesian computation,10002950_2,False,0.06429420411586761,False
Density estimation,Computing most probable explanation,10002950_2,False,0.058764539659023285,False
Density estimation,Hypothesis testing and confidence interval computation,10002950_2,False,0.1659880429506302,False
Density estimation,Quantile regression,10002950_2,True,0.20856061577796936,False
Density estimation,Max marginal computation,10002950_2,False,0.11625303328037262,False
Density estimation,Variable elimination,10002950_2,False,0.1930578351020813,False
Density estimation,Loopy belief propagation,10002950_2,False,0.04424116387963295,False
Density estimation,Variational methods,10002950_2,False,0.11263721436262131,False
Density estimation,Expectation maximization,10002950_2,False,0.15006214380264282,False
Density estimation,Gibbs sampling,10002950_2,False,0.19792065024375916,False
Density estimation,Metropolis-Hastings algorithm,10002950_2,False,0.11240486800670624,False
Density estimation,Simulated annealing,10002950_2,False,0.08512867242097855,False
Density estimation,Markov-chain Monte Carlo convergence measures,10002950_2,False,0.09070280194282532,False
Density estimation,Sequential Monte Carlo methods,10002950_2,False,0.07120899111032486,False
Density estimation,Kalman filters and hidden Markov models,10002950_2,False,0.1340276300907135,False
Density estimation,Bootstrapping,10002950_2,False,0.12211005389690399,False
Density estimation,Jackknifing,10002950_2,False,0.062203723937273026,False
Density estimation,Random number generation,10002950_2,False,0.11208531260490417,False
Density estimation,Probabilistic algorithms,10002950_2,False,0.12361178547143936,False
Density estimation,Queueing theory,10002950_2,False,0.05047990381717682,False
Density estimation,Contingency table analysis,10002950_2,False,0.048332538455724716,False
Density estimation,Robust regression,10002950_2,False,0.1984563022851944,False
Density estimation,Time series analysis,10002950_2,False,0.09586559236049652,False
Density estimation,Survival analysis,10002950_2,False,0.05349279195070267,False
Density estimation,Renewal theory,10002950_2,False,0.07702803611755371,False
Density estimation,Dimensionality reduction,10002950_2,False,0.19693264365196228,False
Density estimation,Cluster analysis,10002950_2,False,0.0912868082523346,False
Density estimation,Statistical graphics,10002950_2,False,0.08588466793298721,False
Density estimation,Exploratory data analysis,10002950_2,False,0.09798946976661682,False
Density estimation,Markov processes,10002950_2,False,0.08860454708337784,False
Density estimation,Nonparametric statistics,10002950_2,False,0.07219789177179337,False
Density estimation,Distribution functions,10002950_2,False,0.2753560543060303,False
Density estimation,Multivariate statistics,10002950_2,False,0.12102142721414566,False
Probabilistic reasoning algorithms,Probability and statistics,10002950_2,False,0.07738228887319565,False
Probabilistic reasoning algorithms,Probabilistic representations,10002950_2,False,0.11709830909967422,False
Probabilistic reasoning algorithms,Nonparametric representations,10002950_2,False,0.06527543067932129,False
Probabilistic reasoning algorithms,Probabilistic inference problems,10002950_2,False,0.1595647931098938,False
Probabilistic reasoning algorithms,Density estimation,10002950_2,False,0.10768739879131317,False
Probabilistic reasoning algorithms,Markov-chain Monte Carlo methods,10002950_2,True,0.20024234056472778,False
Probabilistic reasoning algorithms,Resampling methods,10002950_2,True,0.16108757257461548,False
Probabilistic reasoning algorithms,Statistical paradigms,10002950_2,False,0.07405253499746323,False
Probabilistic reasoning algorithms,Regression analysis,10002950_2,False,0.1307922899723053,False
Probabilistic reasoning algorithms,Stochastic processes,10002950_2,False,0.10710299015045166,False
Probabilistic reasoning algorithms,Bayesian networks,10002950_2,False,0.07732921838760376,False
Probabilistic reasoning algorithms,Markov networks,10002950_2,False,0.09219788014888763,False
Probabilistic reasoning algorithms,Factor graphs,10002950_2,False,0.11717179417610168,False
Probabilistic reasoning algorithms,Decision diagrams,10002950_2,False,0.09343467652797699,False
Probabilistic reasoning algorithms,Equational models,10002950_2,False,0.11145468056201935,False
Probabilistic reasoning algorithms,Causal networks,10002950_2,False,0.08540273457765579,False
Probabilistic reasoning algorithms,Stochastic differential equations,10002950_2,False,0.08188668638467789,False
Probabilistic reasoning algorithms,Kernel density estimators,10002950_2,False,0.11583089828491211,False
Probabilistic reasoning algorithms,Spline models,10002950_2,False,0.10189651697874069,False
Probabilistic reasoning algorithms,Bayesian nonparametric models,10002950_2,False,0.04829283431172371,False
Probabilistic reasoning algorithms,Maximum likelihood estimation,10002950_2,False,0.16190949082374573,False
Probabilistic reasoning algorithms,Bayesian computation,10002950_2,False,0.1022874116897583,False
Probabilistic reasoning algorithms,Computing most probable explanation,10002950_2,False,0.08264931291341782,False
Probabilistic reasoning algorithms,Hypothesis testing and confidence interval computation,10002950_2,False,0.15159054100513458,False
Probabilistic reasoning algorithms,Quantile regression,10002950_2,False,0.11717850714921951,False
Probabilistic reasoning algorithms,Max marginal computation,10002950_2,False,0.13806703686714172,False
Probabilistic reasoning algorithms,Variable elimination,10002950_2,True,0.15078088641166687,False
Probabilistic reasoning algorithms,Loopy belief propagation,10002950_2,True,0.07755701243877411,False
Probabilistic reasoning algorithms,Variational methods,10002950_2,True,0.1450229436159134,False
Probabilistic reasoning algorithms,Expectation maximization,10002950_2,True,0.099593386054039,False
Probabilistic reasoning algorithms,Gibbs sampling,10002950_2,False,0.1406683474779129,False
Probabilistic reasoning algorithms,Metropolis-Hastings algorithm,10002950_2,False,0.2568589448928833,False
Probabilistic reasoning algorithms,Simulated annealing,10002950_2,False,0.1929571032524109,False
Probabilistic reasoning algorithms,Markov-chain Monte Carlo convergence measures,10002950_2,False,0.19748328626155853,False
Probabilistic reasoning algorithms,Sequential Monte Carlo methods,10002950_2,True,0.16055120527744293,False
Probabilistic reasoning algorithms,Kalman filters and hidden Markov models,10002950_2,True,0.16334646940231323,False
Probabilistic reasoning algorithms,Bootstrapping,10002950_2,False,0.13861124217510223,False
Probabilistic reasoning algorithms,Jackknifing,10002950_2,False,0.11028105765581131,False
Probabilistic reasoning algorithms,Random number generation,10002950_2,True,0.18324683606624603,False
Probabilistic reasoning algorithms,Probabilistic algorithms,10002950_2,False,0.4070795178413391,False
Probabilistic reasoning algorithms,Queueing theory,10002950_2,False,0.0687185600399971,False
Probabilistic reasoning algorithms,Contingency table analysis,10002950_2,False,0.08574347198009491,False
Probabilistic reasoning algorithms,Robust regression,10002950_2,False,0.1718054711818695,False
Probabilistic reasoning algorithms,Time series analysis,10002950_2,False,0.07831913977861404,False
Probabilistic reasoning algorithms,Survival analysis,10002950_2,False,0.06616780161857605,False
Probabilistic reasoning algorithms,Renewal theory,10002950_2,False,0.07446251809597015,False
Probabilistic reasoning algorithms,Dimensionality reduction,10002950_2,False,0.14264969527721405,False
Probabilistic reasoning algorithms,Cluster analysis,10002950_2,False,0.0878772959113121,False
Probabilistic reasoning algorithms,Statistical graphics,10002950_2,False,0.07308986783027649,False
Probabilistic reasoning algorithms,Exploratory data analysis,10002950_2,False,0.06641025096178055,False
Probabilistic reasoning algorithms,Markov processes,10002950_2,False,0.10417407006025314,False
Probabilistic reasoning algorithms,Nonparametric statistics,10002950_2,False,0.05390675738453865,False
Probabilistic reasoning algorithms,Distribution functions,10002950_2,False,0.16348065435886383,False
Probabilistic reasoning algorithms,Multivariate statistics,10002950_2,False,0.06575793772935867,False
Markov-chain Monte Carlo methods,Probability and statistics,10002950_2,False,0.13998858630657196,False
Markov-chain Monte Carlo methods,Probabilistic representations,10002950_2,False,0.17342202365398407,False
Markov-chain Monte Carlo methods,Nonparametric representations,10002950_2,False,0.13672465085983276,False
Markov-chain Monte Carlo methods,Probabilistic inference problems,10002950_2,False,0.1689789742231369,False
Markov-chain Monte Carlo methods,Density estimation,10002950_2,False,0.1600477248430252,False
Markov-chain Monte Carlo methods,Probabilistic reasoning algorithms,10002950_2,False,0.2520369589328766,False
Markov-chain Monte Carlo methods,Resampling methods,10002950_2,False,0.3194616436958313,False
Markov-chain Monte Carlo methods,Statistical paradigms,10002950_2,False,0.12563574314117432,False
Markov-chain Monte Carlo methods,Regression analysis,10002950_2,False,0.13900774717330933,False
Markov-chain Monte Carlo methods,Stochastic processes,10002950_2,False,0.176067516207695,False
Markov-chain Monte Carlo methods,Bayesian networks,10002950_2,False,0.142831489443779,False
Markov-chain Monte Carlo methods,Markov networks,10002950_2,False,0.1989523321390152,False
Markov-chain Monte Carlo methods,Factor graphs,10002950_2,False,0.14392700791358948,False
Markov-chain Monte Carlo methods,Decision diagrams,10002950_2,False,0.12453343719244003,False
Markov-chain Monte Carlo methods,Equational models,10002950_2,False,0.18253853917121887,False
Markov-chain Monte Carlo methods,Causal networks,10002950_2,False,0.1143290176987648,False
Markov-chain Monte Carlo methods,Stochastic differential equations,10002950_2,False,0.1610453724861145,False
Markov-chain Monte Carlo methods,Kernel density estimators,10002950_2,False,0.28112417459487915,False
Markov-chain Monte Carlo methods,Spline models,10002950_2,False,0.18697693943977356,False
Markov-chain Monte Carlo methods,Bayesian nonparametric models,10002950_2,False,0.13889473676681519,False
Markov-chain Monte Carlo methods,Maximum likelihood estimation,10002950_2,False,0.3039650619029999,False
Markov-chain Monte Carlo methods,Bayesian computation,10002950_2,False,0.15894407033920288,False
Markov-chain Monte Carlo methods,Computing most probable explanation,10002950_2,False,0.08838832378387451,False
Markov-chain Monte Carlo methods,Hypothesis testing and confidence interval computation,10002950_2,False,0.28788185119628906,False
Markov-chain Monte Carlo methods,Quantile regression,10002950_2,False,0.15164485573768616,False
Markov-chain Monte Carlo methods,Max marginal computation,10002950_2,False,0.19571253657341003,False
Markov-chain Monte Carlo methods,Variable elimination,10002950_2,False,0.14754332602024078,False
Markov-chain Monte Carlo methods,Loopy belief propagation,10002950_2,False,0.1423186957836151,False
Markov-chain Monte Carlo methods,Variational methods,10002950_2,False,0.31707146763801575,False
Markov-chain Monte Carlo methods,Expectation maximization,10002950_2,False,0.13215379416942596,False
Markov-chain Monte Carlo methods,Gibbs sampling,10002950_2,True,0.23727014660835266,False
Markov-chain Monte Carlo methods,Metropolis-Hastings algorithm,10002950_2,True,0.28221723437309265,False
Markov-chain Monte Carlo methods,Simulated annealing,10002950_2,True,0.28436633944511414,False
Markov-chain Monte Carlo methods,Markov-chain Monte Carlo convergence measures,10002950_2,True,0.8301070928573608,True
Markov-chain Monte Carlo methods,Sequential Monte Carlo methods,10002950_2,False,0.5657737255096436,True
Markov-chain Monte Carlo methods,Kalman filters and hidden Markov models,10002950_2,False,0.3278957009315491,False
Markov-chain Monte Carlo methods,Bootstrapping,10002950_2,False,0.19064967334270477,False
Markov-chain Monte Carlo methods,Jackknifing,10002950_2,False,0.12985014915466309,False
Markov-chain Monte Carlo methods,Random number generation,10002950_2,False,0.17218241095542908,False
